alg,in-scale,num-ratings,field,value
ItemUserMean,10,3,MI-100.ByUser,1.4245325502
ItemUserMean,10,3,MI-5-corrected.ByUser,-2.54283247212
ItemUserMean,10,3,MI-100,0.260841228545
ItemUserMean,10,3,MI-2,0.109007696816
ItemUserMean,10,3,MI-5,0.22615442189
ItemUserMean,10,3,Coverage,1.0
ItemUserMean,10,3,MI-100-corrected.ByUser,-69.4976297832
ItemUserMean,10,3,BuildTime,2676.4
ItemUserMean,10,3,MI-50-corrected.ByUser,-33.9084868299
ItemUserMean,10,3,MI-10.ByUser,0.566234809473
ItemUserMean,10,3,MI-20.ByUser,0.849152516804
ItemUserMean,10,3,MI-5-corrected,0.226072661681
ItemUserMean,10,3,MI-10-corrected,0.249317711591
ItemUserMean,10,3,NGood,317645.0
ItemUserMean,10,3,MAE.ByUser,0.897212870436
ItemUserMean,10,3,MI-10-corrected.ByUser,-5.88123449357
ItemUserMean,10,3,MI-2-corrected,0.108987256764
ItemUserMean,10,3,NRMSE,0.251817956515
ItemUserMean,10,3,MI-50,0.259588314869
ItemUserMean,10,3,MI-20-corrected.ByUser,-12.7621715674
ItemUserMean,10,3,MI-20-corrected,0.256461676087
ItemUserMean,10,3,MI-10,0.24950167206
ItemUserMean,10,3,MI-5.ByUser,0.322709440342
ItemItem,5,4,MI-native-corrected,0.228549393534
ItemItem,5,4,RMSE.ByUser,0.98159928603
ItemItem,5,4,MI-native,0.228587031922
ItemItem,5,4,NAttempted,306655.6
ItemItem,5,4,MI-100-corrected,0.254154021583
ItemItem,5,4,MI-50.ByUser,0.80904756312
ItemItem,5,4,MI-2.ByUser,0.152037292281
ItemItem,5,4,NRMSE.ByUser,0.245399821508
ItemItem,5,4,NMAE,0.188989096035
ItemItem,5,4,MI-20,0.251466509076
ItemItem,5,4,MAE,0.755956384139
ItemItem,5,4,MI-native.ByUser,0.280595227994
ItemItem,5,4,NMAE.ByUser,0.195492835792
ItemItem,5,4,RMSE.ByRating,1.06005660784
ItemItem,5,4,NUsers,10830.2
ItemItem,5,4,MI-50-corrected,0.253526994586
ItemItem,5,4,TestTime,2960.4
ItemItem,5,4,MI-2-corrected.ByUser,-0.203722701005
ItemItem,5,4,nDCG,0.942677493418
ItemItem,5,4,MI-100.ByUser,0.953572650492
ItemItem,5,4,MI-5-corrected.ByUser,-1.14244474515
ItemItem,5,4,MI-100,0.255085571677
ItemItem,5,4,MI-2,0.0932224752589
ItemItem,5,4,MI-5,0.228587031922
ItemItem,5,4,Coverage,1.0
ItemItem,5,4,MI-100-corrected.ByUser,-34.2666666848
ItemItem,5,4,BuildTime,8031.6
ItemItem,5,4,MI-50-corrected.ByUser,-16.6231921079
ItemItem,5,4,MI-10.ByUser,0.421338590063
ItemItem,5,4,MI-20.ByUser,0.595516980932
ItemItem,5,4,MI-5-corrected,0.228549393534
ItemItem,5,4,MI-10-corrected,0.245451070028
ItemItem,5,4,NGood,306655.6
ItemItem,5,4,MAE.ByUser,0.781971343168
ItemItem,5,4,MI-10-corrected.ByUser,-2.78050134951
ItemItem,5,4,MI-2-corrected,0.093213065662
ItemItem,5,4,NRMSE,0.26501415196
ItemItem,5,4,MI-50,0.253988064834
ItemItem,5,4,MI-20-corrected.ByUser,-6.1639228915
ItemItem,5,4,MI-20-corrected,0.251287726735
ItemItem,5,4,MI-10,0.2455357564
ItemItem,5,4,MI-5.ByUser,0.280595227994
ItemUserMean,5,4,MI-native-corrected,0.223426709855
ItemUserMean,5,4,RMSE.ByUser,0.915362938128
ItemUserMean,5,4,MI-native,0.223464348242
ItemUserMean,5,4,NAttempted,306655.6
ItemUserMean,5,4,MI-100-corrected,0.260886255719
ItemUserMean,5,4,MI-50.ByUser,0.743769913425
ItemUserMean,5,4,MI-2.ByUser,0.105349203668
ItemUserMean,5,4,NRMSE.ByUser,0.228840734532
ItemUserMean,5,4,NMAE,0.181490011391
ItemUserMean,5,4,MI-20,0.257891441751
ItemUserMean,5,4,MAE,0.725960045565
ItemUserMean,5,4,MI-native.ByUser,0.192528049271
ItemUserMean,5,4,NMAE.ByUser,0.19035520581
ItemUserMean,5,4,RMSE.ByRating,0.968252987626
ItemUserMean,5,4,NUsers,10830.2
ItemUserMean,5,4,MI-50-corrected,0.260455715392
ItemUserMean,5,4,TestTime,4408.4
ItemUserMean,5,4,MI-2-corrected.ByUser,-0.250410789618
ItemUserMean,5,4,nDCG,0.948113270114
ItemUserMean,5,4,MI-100.ByUser,0.892532493889
ItemUserMean,5,4,MI-5-corrected.ByUser,-1.23051192387
ItemUserMean,5,4,MI-100,0.261817805812
ItemUserMean,5,4,MI-2,0.101888669415
ItemUserMean,5,4,MI-5,0.223464348242
ItemUserMean,5,4,Coverage,1.0
ItemUserMean,5,4,MI-100-corrected.ByUser,-34.3277068414
ItemUserMean,5,4,BuildTime,2570.2
ItemUserMean,5,4,MI-50-corrected.ByUser,-16.6884697576
ItemUserMean,5,4,MI-10.ByUser,0.341117157603
ItemUserMean,5,4,MI-20.ByUser,0.513136593677
ItemUserMean,5,4,MI-5-corrected,0.223426709855
ItemUserMean,5,4,MI-10-corrected,0.248743550454
ItemUserMean,5,4,NGood,306655.6
ItemUserMean,5,4,MAE.ByUser,0.76142082324
ItemUserMean,5,4,MI-10-corrected.ByUser,-2.86072278197
ItemUserMean,5,4,MI-2-corrected,0.101879259818
ItemUserMean,5,4,NRMSE,0.242063246907
ItemUserMean,5,4,MI-50,0.26091678564
ItemUserMean,5,4,MI-20-corrected.ByUser,-6.24630327875
ItemUserMean,5,4,MI-20-corrected,0.25771265941
ItemUserMean,5,4,MI-10,0.248828236826
ItemUserMean,5,4,MI-5.ByUser,0.192528049271
ItemItem,21,3,MI-native-corrected,[]
ItemItem,21,3,RMSE.ByUser,4.06600636945
ItemItem,21,3,MI-native,[]
ItemItem,21,3,NAttempted,317645.0
ItemItem,21,3,MI-100-corrected,0.232965578939
ItemItem,21,3,MI-50.ByUser,1.11692403417
ItemItem,21,3,MI-21.ByUser,[]
ItemItem,21,3,MI-2.ByUser,0.186205951063
ItemItem,21,3,NRMSE.ByUser,0.203300318472
ItemItem,21,3,NMAE,0.145764038688
ItemItem,21,3,MI-20,0.228818672609
ItemItem,21,3,MAE,2.91528077375
ItemItem,21,3,MI-native.ByUser,[]
ItemItem,21,3,NMAE.ByUser,0.158559476498
ItemItem,21,3,RMSE.ByRating,4.45364014422
ItemItem,21,3,NUsers,10989.4
ItemItem,21,3,MI-50-corrected,0.232057142958
ItemItem,21,3,TestTime,3285.0
ItemItem,21,3,MI-21-corrected,[]
ItemItem,21,3,MI-2-corrected.ByUser,-1.40579933276
ItemItem,21,3,nDCG,nan
ItemItem,21,3,MI-100.ByUser,1.23537245117
ItemItem,21,3,MI-5-corrected.ByUser,-5.89849802127
ItemItem,21,3,MI-100,0.237462453051
ItemItem,21,3,MI-2,0.121796574348
ItemItem,21,3,MI-5,0.198428963931
ItemItem,21,3,Coverage,1.0
ItemItem,21,3,MI-21,[]
ItemItem,21,3,MI-100-corrected.ByUser,-156.373150647
ItemItem,21,3,BuildTime,7565.6
ItemItem,21,3,MI-50-corrected.ByUser,-76.8913348732
ItemItem,21,3,MI-10.ByUser,0.703980904614
ItemItem,21,3,MI-20.ByUser,0.905577682639
ItemItem,21,3,MI-5-corrected,0.198247272047
ItemItem,21,3,MI-10-corrected,0.219389158979
ItemItem,21,3,NGood,317645.0
ItemItem,21,3,MAE.ByUser,3.17118952996
ItemItem,21,3,MI-10-corrected.ByUser,-13.6240666498
ItemItem,21,3,MI-2-corrected,0.121751151377
ItemItem,21,3,NRMSE,0.222682007211
ItemItem,21,3,MI-50,0.234282868528
ItemItem,21,3,MI-20-corrected.ByUser,-29.34252271
ItemItem,21,3,MI-20-corrected,0.227955636164
ItemItem,21,3,MI-10,0.219797965717
ItemItem,21,3,MI-5.ByUser,0.469523114023
ItemUserMean,21,3,MI-native-corrected,[]
ItemUserMean,21,3,RMSE.ByUser,3.84985591851
ItemUserMean,21,3,MI-native,[]
ItemUserMean,21,3,NAttempted,317645.0
ItemUserMean,21,3,MI-100-corrected,0.223076066349
ItemUserMean,21,3,MI-50.ByUser,0.993865685259
ItemUserMean,21,3,MI-21.ByUser,[]
ItemUserMean,21,3,MI-2.ByUser,0.142637027991
ItemUserMean,21,3,NRMSE.ByUser,0.192492795926
ItemUserMean,21,3,NMAE,0.142010283537
ItemUserMean,21,3,MI-20,0.22007630238
ItemUserMean,21,3,MAE,2.84020567074
ItemUserMean,21,3,MI-native.ByUser,[]
ItemUserMean,21,3,NMAE.ByUser,0.156301024592
ItemUserMean,21,3,RMSE.ByRating,4.14486607294
ItemUserMean,21,3,NUsers,10989.4
ItemUserMean,21,3,MI-50-corrected,0.222481666482
ItemUserMean,21,3,TestTime,4582.8
ItemUserMean,21,3,MI-21-corrected,[]
ItemUserMean,21,3,MI-2-corrected.ByUser,-1.44936825583
ItemUserMean,21,3,nDCG,nan
ItemUserMean,21,3,MI-100.ByUser,1.12382897947
ItemUserMean,21,3,MI-5-corrected.ByUser,-5.96747965199
ItemUserMean,21,3,MI-100,0.227572940461
ItemUserMean,21,3,MI-2,0.119172477195
ItemUserMean,21,3,MI-5,0.194735585668
ItemUserMean,21,3,Coverage,1.0
ItemUserMean,21,3,MI-21,[]
ItemUserMean,21,3,MI-100-corrected.ByUser,-156.484694119
ItemUserMean,21,3,BuildTime,2381.0
ItemUserMean,21,3,MI-50-corrected.ByUser,-77.0143932221
ItemUserMean,21,3,MI-10.ByUser,0.6169377761
ItemUserMean,21,3,MI-20.ByUser,0.793001278
ItemUserMean,21,3,MI-5-corrected,0.194553893784
ItemUserMean,21,3,MI-10-corrected,0.212377207834
ItemUserMean,21,3,NGood,317645.0
ItemUserMean,21,3,MAE.ByUser,3.12602049183
ItemUserMean,21,3,MI-10-corrected.ByUser,-13.7111097783
ItemUserMean,21,3,MI-2-corrected,0.119127054224
ItemUserMean,21,3,NRMSE,0.207243303647
ItemUserMean,21,3,MI-50,0.224707392053
ItemUserMean,21,3,MI-20-corrected.ByUser,-29.4550991147
ItemUserMean,21,3,MI-20-corrected,0.219213265934
ItemUserMean,21,3,MI-10,0.212786014571
ItemUserMean,21,3,MI-5.ByUser,0.400541483303
ItemItem,10,10,MI-native-corrected,0.336638366661
ItemItem,10,10,RMSE.ByUser,0.989370032856
ItemItem,10,10,MI-native,0.336874113966
ItemItem,10,10,NAttempted,247848.4
ItemItem,10,10,MI-100-corrected,0.349927346705
ItemItem,10,10,MI-50.ByUser,1.26521809443
ItemItem,10,10,MI-2.ByUser,0.253729599716
ItemItem,10,10,NRMSE.ByUser,0.219860007301
ItemItem,10,10,NMAE,0.170695812144
ItemItem,10,10,MI-20,0.34675165624
ItemItem,10,10,MAE,0.768131154647
ItemItem,10,10,MI-native.ByUser,0.693382834305
ItemItem,10,10,NMAE.ByUser,0.175152954966
ItemItem,10,10,RMSE.ByRating,1.08127022261
ItemItem,10,10,NUsers,7809.4
ItemItem,10,10,MI-50-corrected,0.349363961484
ItemItem,10,10,TestTime,26832.8
ItemItem,10,10,MI-2-corrected.ByUser,-0.668141620405
ItemItem,10,10,nDCG,0.937609642916
ItemItem,10,10,MI-100.ByUser,1.48169738621
ItemItem,10,10,MI-5-corrected.ByUser,-3.22156491792
ItemItem,10,10,MI-100,0.352520567063
ItemItem,10,10,MI-2,0.138667731291
ItemItem,10,10,MI-5,0.301774727231
ItemItem,10,10,Coverage,1.0
ItemItem,10,10,MI-100-corrected.ByUser,-89.7835534057
ItemItem,10,10,BuildTime,88559.4
ItemItem,10,10,MI-50-corrected.ByUser,-43.9064716915
ItemItem,10,10,MI-10.ByUser,0.693382834305
ItemItem,10,10,MI-20.ByUser,0.941070382461
ItemItem,10,10,MI-5-corrected,0.301669950651
ItemItem,10,10,MI-10-corrected,0.336638366661
ItemItem,10,10,NGood,247848.4
ItemItem,10,10,MAE.ByUser,0.788188297347
ItemItem,10,10,MI-10-corrected.ByUser,-7.60345814678
ItemItem,10,10,MI-2-corrected,0.138641537146
ItemItem,10,10,NRMSE,0.240282271691
ItemItem,10,10,MI-50,0.350647474591
ItemItem,10,10,MI-20-corrected.ByUser,-16.5744827998
ItemItem,10,10,MI-20-corrected,0.346253967484
ItemItem,10,10,MI-10,0.336874113966
ItemItem,10,10,MI-5.ByUser,0.465919962562
ItemUserMean,10,10,MI-native-corrected,0.325894178395
ItemUserMean,10,10,RMSE.ByUser,0.949125243442
ItemUserMean,10,10,MI-native,0.3261299257
ItemUserMean,10,10,NAttempted,247848.4
ItemUserMean,10,10,MI-100-corrected,0.342476283926
ItemUserMean,10,10,MI-50.ByUser,1.09360488447
ItemUserMean,10,10,MI-2.ByUser,0.206386950376
ItemUserMean,10,10,NRMSE.ByUser,0.210916720765
ItemUserMean,10,10,NMAE,0.166786871597
ItemUserMean,10,10,MI-20,0.338714875078
ItemUserMean,10,10,MAE,0.750540922187
ItemUserMean,10,10,MI-native.ByUser,0.566793651291
ItemUserMean,10,10,NMAE.ByUser,0.175233430275
ItemUserMean,10,10,RMSE.ByRating,1.0068642122
ItemUserMean,10,10,NUsers,7809.4
ItemUserMean,10,10,MI-50-corrected,0.341930678336
ItemUserMean,10,10,TestTime,82174.8
ItemUserMean,10,10,MI-2-corrected.ByUser,-0.715484269745
ItemUserMean,10,10,nDCG,0.941783537127
ItemUserMean,10,10,MI-100.ByUser,1.32315781228
ItemUserMean,10,10,MI-5-corrected.ByUser,-3.33517971274
ItemUserMean,10,10,MI-100,0.345069504285
ItemUserMean,10,10,MI-2,0.146979025696
ItemUserMean,10,10,MI-5,0.287226980823
ItemUserMean,10,10,Coverage,1.0
ItemUserMean,10,10,MI-100-corrected.ByUser,-89.9420929797
ItemUserMean,10,10,BuildTime,1977.2
ItemUserMean,10,10,MI-50-corrected.ByUser,-44.0780849014
ItemUserMean,10,10,MI-10.ByUser,0.566793651291
ItemUserMean,10,10,MI-20.ByUser,0.789215381412
ItemUserMean,10,10,MI-5-corrected,0.287122204242
ItemUserMean,10,10,MI-10-corrected,0.325894178395
ItemUserMean,10,10,NGood,247848.4
ItemUserMean,10,10,MAE.ByUser,0.788550436238
ItemUserMean,10,10,MI-10-corrected.ByUser,-7.73004732979
ItemUserMean,10,10,MI-2-corrected,0.146952831551
ItemUserMean,10,10,NRMSE,0.223747602712
ItemUserMean,10,10,MI-50,0.343214191443
ItemUserMean,10,10,MI-20-corrected.ByUser,-16.7263378009
ItemUserMean,10,10,MI-20-corrected,0.338217186323
ItemUserMean,10,10,MI-10,0.3261299257
ItemUserMean,10,10,MI-5.ByUser,0.352305167739
ItemItem,2,15,MI-native-corrected,-3.39950626758e-06
ItemItem,2,15,RMSE.ByUser,0.398670744716
ItemItem,2,15,MI-native,0.0
ItemItem,2,15,NAttempted,212224.2
ItemItem,2,15,MI-100-corrected,0.203341101806
ItemItem,2,15,MI-50.ByUser,0.272003552189
ItemItem,2,15,MI-2.ByUser,0.0
ItemItem,2,15,NRMSE.ByUser,0.398670744716
ItemItem,2,15,NMAE,0.30280891983
ItemItem,2,15,MI-20,0.195442094484
ItemItem,2,15,MAE,0.30280891983
ItemItem,2,15,MI-native.ByUser,0.0
ItemItem,2,15,NMAE.ByUser,0.302371709495
ItemItem,2,15,RMSE.ByRating,0.437862042297
ItemItem,2,15,NUsers,6181.8
ItemItem,2,15,MI-50-corrected,0.201860765763
ItemItem,2,15,TestTime,2273.8
ItemItem,2,15,MI-2-corrected.ByUser,-0.0960110784097
ItemItem,2,15,nDCG,0.944665688891
ItemItem,2,15,MI-100.ByUser,0.358469884683
ItemItem,2,15,MI-5-corrected.ByUser,-0.297721298345
ItemItem,2,15,MI-100,0.203677652927
ItemItem,2,15,MI-2,0.0
ItemItem,2,15,MI-5,0.151001212904
ItemItem,2,15,Coverage,1.0
ItemItem,2,15,MI-100-corrected.ByUser,-9.14662687788
ItemItem,2,15,BuildTime,7358.8
ItemItem,2,15,MI-50-corrected.ByUser,-4.43253928989
ItemItem,2,15,MI-10.ByUser,0.125200700678
ItemItem,2,15,MI-20.ByUser,0.178416113879
ItemItem,2,15,MI-5-corrected,0.150987614879
ItemItem,2,15,MI-10-corrected,0.180291720961
ItemItem,2,15,NGood,212224.2
ItemItem,2,15,MAE.ByUser,0.302371709495
ItemItem,2,15,MI-10-corrected.ByUser,-0.73889900501
ItemItem,2,15,MI-2-corrected,-3.39950626758e-06
ItemItem,2,15,NRMSE,0.437862042297
ItemItem,2,15,MI-50,0.202027341571
ItemItem,2,15,MI-20-corrected.ByUser,-1.64579437591
ItemItem,2,15,MI-20-corrected,0.195377503865
ItemItem,2,15,MI-10,0.180322316518
ItemItem,2,15,MI-5.ByUser,0.0863230152935
ItemUserMean,2,15,MI-native-corrected,-3.39950626758e-06
ItemUserMean,2,15,RMSE.ByUser,0.392376052606
ItemUserMean,2,15,MI-native,0.0
ItemUserMean,2,15,NAttempted,212224.2
ItemUserMean,2,15,MI-100-corrected,0.237662960831
ItemUserMean,2,15,MI-50.ByUser,0.202623574767
ItemUserMean,2,15,MI-2.ByUser,0.0
ItemUserMean,2,15,NRMSE.ByUser,0.392376052606
ItemUserMean,2,15,NMAE,0.332941438559
ItemUserMean,2,15,MI-20,0.224641985825
ItemUserMean,2,15,MAE,0.332941438559
ItemUserMean,2,15,MI-native.ByUser,0.0
ItemUserMean,2,15,NMAE.ByUser,0.340498029013
ItemUserMean,2,15,RMSE.ByRating,0.411356819028
ItemUserMean,2,15,NUsers,6181.8
ItemUserMean,2,15,MI-50-corrected,0.236018606786
ItemUserMean,2,15,TestTime,3407.2
ItemUserMean,2,15,MI-2-corrected.ByUser,-0.0960110784097
ItemUserMean,2,15,nDCG,0.94792427822
ItemUserMean,2,15,MI-100.ByUser,0.273106690503
ItemUserMean,2,15,MI-5-corrected.ByUser,-0.334292420784
ItemUserMean,2,15,MI-100,0.237999511952
ItemUserMean,2,15,MI-2,0.0
ItemUserMean,2,15,MI-5,0.162009995233
ItemUserMean,2,15,Coverage,1.0
ItemUserMean,2,15,MI-100-corrected.ByUser,-9.23199007206
ItemUserMean,2,15,BuildTime,1887.0
ItemUserMean,2,15,MI-50-corrected.ByUser,-4.50191926731
ItemUserMean,2,15,MI-10.ByUser,0.0645596971406
ItemUserMean,2,15,MI-20.ByUser,0.124980606596
ItemUserMean,2,15,MI-5-corrected,0.161996397208
ItemUserMean,2,15,MI-10-corrected,0.198089247309
ItemUserMean,2,15,NGood,212224.2
ItemUserMean,2,15,MAE.ByUser,0.340498029013
ItemUserMean,2,15,MI-10-corrected.ByUser,-0.799540008547
ItemUserMean,2,15,MI-2-corrected,-3.39950626758e-06
ItemUserMean,2,15,NRMSE,0.411356819028
ItemUserMean,2,15,MI-50,0.236185182593
ItemUserMean,2,15,MI-20-corrected.ByUser,-1.69922988319
ItemUserMean,2,15,MI-20-corrected,0.224577395206
ItemUserMean,2,15,MI-10,0.198119842866
ItemUserMean,2,15,MI-5.ByUser,0.0497518928547
ItemItem,2,10,MI-native-corrected,-2.91136654615e-06
ItemItem,2,10,RMSE.ByUser,0.407059351728
ItemItem,2,10,MI-native,0.0
ItemItem,2,10,NAttempted,247848.4
ItemItem,2,10,MI-100-corrected,0.176360399616
ItemItem,2,10,MI-50.ByUser,0.272725365893
ItemItem,2,10,MI-2.ByUser,0.0
ItemItem,2,10,NRMSE.ByUser,0.407059351728
ItemItem,2,10,NMAE,0.308368695637
ItemItem,2,10,MI-20,0.169561586252
ItemItem,2,10,MAE,0.308368695637
ItemItem,2,10,MI-native.ByUser,0.0
ItemItem,2,10,NMAE.ByUser,0.301208834648
ItemItem,2,10,RMSE.ByRating,0.458368103978
ItemItem,2,10,NUsers,7809.4
ItemItem,2,10,MI-50-corrected,0.17529082144
ItemItem,2,10,TestTime,13776.0
ItemItem,2,10,MI-2-corrected.ByUser,-0.102434956106
ItemItem,2,10,nDCG,0.944967546674
ItemItem,2,10,MI-100.ByUser,0.356932652965
ItemItem,2,10,MI-5-corrected.ByUser,-0.324562853883
ItemItem,2,10,MI-100,0.176648624904
ItemItem,2,10,MI-2,0.0
ItemItem,2,10,MI-5,0.134277808804
ItemItem,2,10,Coverage,1.0
ItemItem,2,10,MI-100-corrected.ByUser,-9.78412800154
ItemItem,2,10,BuildTime,7835.6
ItemItem,2,10,MI-50-corrected.ByUser,-4.74658748331
ItemItem,2,10,MI-10.ByUser,0.125015891794
ItemItem,2,10,MI-20.ByUser,0.177619583913
ItemItem,2,10,MI-5-corrected,0.134266163338
ItemItem,2,10,MI-10-corrected,0.158692073301
ItemItem,2,10,NGood,247848.4
ItemItem,2,10,MAE.ByUser,0.301208834648
ItemItem,2,10,MI-10-corrected.ByUser,-0.796898713161
ItemItem,2,10,MI-2-corrected,-2.91136654615e-06
ItemItem,2,10,NRMSE,0.458368103978
ItemItem,2,10,MI-50,0.1754334784
ItemItem,2,10,MI-20-corrected.ByUser,-1.7686445821
ItemItem,2,10,MI-20-corrected,0.169506270287
ItemItem,2,10,MI-10,0.1587182756
ItemItem,2,10,MI-5.ByUser,0.0851769705416
ItemUserMean,2,10,MI-native-corrected,-2.91136654615e-06
ItemUserMean,2,10,RMSE.ByUser,0.393039362318
ItemUserMean,2,10,MI-native,0.0
ItemUserMean,2,10,NAttempted,247848.4
ItemUserMean,2,10,MI-100-corrected,0.219879295972
ItemUserMean,2,10,MI-50.ByUser,0.213059105316
ItemUserMean,2,10,MI-2.ByUser,0.0
ItemUserMean,2,10,NRMSE.ByUser,0.393039362318
ItemUserMean,2,10,NMAE,0.335629129044
ItemUserMean,2,10,MI-20,0.208481674583
ItemUserMean,2,10,MAE,0.335629129044
ItemUserMean,2,10,MI-native.ByUser,0.0
ItemUserMean,2,10,NMAE.ByUser,0.338596948741
ItemUserMean,2,10,RMSE.ByRating,0.41817926608
ItemUserMean,2,10,NUsers,7809.4
ItemUserMean,2,10,MI-50-corrected,0.21829031217
ItemUserMean,2,10,TestTime,3617.8
ItemUserMean,2,10,MI-2-corrected.ByUser,-0.102434956106
ItemUserMean,2,10,nDCG,0.949375184638
ItemUserMean,2,10,MI-100.ByUser,0.282864144995
ItemUserMean,2,10,MI-5-corrected.ByUser,-0.359135078676
ItemUserMean,2,10,MI-100,0.22016752126
ItemUserMean,2,10,MI-2,0.0
ItemUserMean,2,10,MI-5,0.150943023049
ItemUserMean,2,10,Coverage,1.0
ItemUserMean,2,10,MI-100-corrected.ByUser,-9.85819650951
ItemUserMean,2,10,BuildTime,2371.2
ItemUserMean,2,10,MI-50-corrected.ByUser,-4.80625374388
ItemUserMean,2,10,MI-10.ByUser,0.0696101929314
ItemUserMean,2,10,MI-20.ByUser,0.131540015666
ItemUserMean,2,10,MI-5-corrected,0.150931377583
ItemUserMean,2,10,MI-10-corrected,0.184941501103
ItemUserMean,2,10,NGood,247848.4
ItemUserMean,2,10,MAE.ByUser,0.338596948741
ItemUserMean,2,10,MI-10-corrected.ByUser,-0.852304412023
ItemUserMean,2,10,MI-2-corrected,-2.91136654615e-06
ItemUserMean,2,10,NRMSE,0.41817926608
ItemUserMean,2,10,MI-50,0.21843296913
ItemUserMean,2,10,MI-20-corrected.ByUser,-1.81472415035
ItemUserMean,2,10,MI-20-corrected,0.208426358619
ItemUserMean,2,10,MI-10,0.184967703402
ItemUserMean,2,10,MI-5.ByUser,0.050604745748
ItemItem,21,20,MI-native-corrected,[]
ItemItem,21,20,RMSE.ByUser,3.09102239497
ItemItem,21,20,MI-native,[]
ItemItem,21,20,NAttempted,183805.8
ItemItem,21,20,MI-100-corrected,0.387814845734
ItemItem,21,20,MI-50.ByUser,1.23239685954
ItemItem,21,20,MI-21.ByUser,[]
ItemItem,21,20,MI-2.ByUser,0.198869952345
ItemItem,21,20,NRMSE.ByUser,0.154551119749
ItemItem,21,20,NMAE,0.116187319095
ItemItem,21,20,MI-20,0.38405887515
ItemItem,21,20,MAE,2.3237463819
ItemItem,21,20,MI-native.ByUser,[]
ItemItem,21,20,NMAE.ByUser,0.117065283486
ItemItem,21,20,RMSE.ByRating,3.5977008551
ItemItem,21,20,NUsers,5018.0
ItemItem,21,20,MI-50-corrected,0.387166897434
ItemItem,21,20,TestTime,2720.2
ItemItem,21,20,MI-21-corrected,[]
ItemItem,21,20,MI-2-corrected.ByUser,-1.54587111251
ItemItem,21,20,nDCG,nan
ItemItem,21,20,MI-100.ByUser,1.37991592254
ItemItem,21,20,MI-5-corrected.ByUser,-6.48542607443
ItemItem,21,20,MI-100,0.395586851155
ItemItem,21,20,MI-2,0.20473139277
ItemItem,21,20,MI-5,0.333797935037
ItemItem,21,20,Coverage,1.0
ItemItem,21,20,MI-21,[]
ItemItem,21,20,MI-100-corrected.ByUser,-171.349449498
ItemItem,21,20,BuildTime,6660.2
ItemItem,21,20,MI-50-corrected.ByUser,-84.2599153185
ItemItem,21,20,MI-10.ByUser,0.738831953091
ItemItem,21,20,MI-20.ByUser,0.9691106164
ItemItem,21,20,MI-5-corrected,0.333483914616
ItemItem,21,20,MI-10-corrected,0.370727601639
ItemItem,21,20,NGood,183805.8
ItemItem,21,20,MAE.ByUser,2.34130566972
ItemItem,21,20,MI-10-corrected.ByUser,-14.9638376306
ItemItem,21,20,MI-2-corrected,0.204652887665
ItemItem,21,20,NRMSE,0.179885042755
ItemItem,21,20,MI-50,0.391013647592
ItemItem,21,20,MI-20-corrected.ByUser,-32.1809696159
ItemItem,21,20,MI-20-corrected,0.38256727815
ItemItem,21,20,MI-10,0.371434147587
ItemItem,21,20,MI-5.ByUser,0.493538185001
ItemUserMean,21,20,MI-native-corrected,[]
ItemUserMean,21,20,RMSE.ByUser,3.0821519023
ItemUserMean,21,20,MI-native,[]
ItemUserMean,21,20,NAttempted,183805.8
ItemUserMean,21,20,MI-100-corrected,0.349830643923
ItemUserMean,21,20,MI-50.ByUser,1.16024092032
ItemUserMean,21,20,MI-21.ByUser,[]
ItemUserMean,21,20,MI-2.ByUser,0.153074372199
ItemUserMean,21,20,NRMSE.ByUser,0.154107595115
ItemUserMean,21,20,NMAE,0.11820089183
ItemUserMean,21,20,MI-20,0.346127081151
ItemUserMean,21,20,MAE,2.36401783661
ItemUserMean,21,20,MI-native.ByUser,[]
ItemUserMean,21,20,NMAE.ByUser,0.120741779786
ItemUserMean,21,20,RMSE.ByRating,3.52131690095
ItemUserMean,21,20,NUsers,5018.0
ItemUserMean,21,20,MI-50-corrected,0.349204948401
ItemUserMean,21,20,TestTime,3473.6
ItemUserMean,21,20,MI-21-corrected,[]
ItemUserMean,21,20,MI-2-corrected.ByUser,-1.59166669266
ItemUserMean,21,20,nDCG,nan
ItemUserMean,21,20,MI-100.ByUser,1.35070029589
ItemUserMean,21,20,MI-5-corrected.ByUser,-6.56750764716
ItemUserMean,21,20,MI-100,0.357602649344
ItemUserMean,21,20,MI-2,0.187490536527
ItemUserMean,21,20,MI-5,0.306130187627
ItemUserMean,21,20,Coverage,1.0
ItemUserMean,21,20,MI-21,[]
ItemUserMean,21,20,MI-100-corrected.ByUser,-171.378665125
ItemUserMean,21,20,BuildTime,1436.6
ItemUserMean,21,20,MI-50-corrected.ByUser,-84.3320712577
ItemUserMean,21,20,MI-10.ByUser,0.634444155111
ItemUserMean,21,20,MI-20.ByUser,0.863918110403
ItemUserMean,21,20,MI-5-corrected,0.305816167206
ItemUserMean,21,20,MI-10-corrected,0.334554952898
ItemUserMean,21,20,NGood,183805.8
ItemUserMean,21,20,MAE.ByUser,2.41483559573
ItemUserMean,21,20,MI-10-corrected.ByUser,-15.0682254286
ItemUserMean,21,20,MI-2-corrected,0.187412031422
ItemUserMean,21,20,NRMSE,0.176065845047
ItemUserMean,21,20,MI-50,0.353051698559
ItemUserMean,21,20,MI-20-corrected.ByUser,-32.2861621219
