alg,in-scale,num-ratings,field,value
ItemUserMean,2,2,MI-20-corrected.ByUser,-1.4338648322
ItemUserMean,2,2,MI-20-corrected,0.045601243411
ItemUserMean,2,2,MI-10,0.0425942705327
ItemUserMean,2,2,MI-5.ByUser,0.024049531641
ItemItem,5,3,MI-native-corrected,0.0722262188712
ItemItem,5,3,MI-81-corrected.ByUser,-25.0001429023
ItemItem,5,3,MI-native,0.0722625548745
ItemItem,5,3,NAttempted,317645.0
ItemItem,5,3,MI-81,0.0917646896835
ItemItem,5,3,MI-2.ByUser,0.0233859013943
ItemItem,5,3,NRMSE.ByUser,0.256476851521
ItemItem,5,3,NMAE,0.222081909202
ItemItem,5,3,MI-20,0.0911361363514
ItemItem,5,3,MI-native.ByUser,0.192590306039
ItemItem,5,3,NMAE.ByUser,0.218786488646
ItemItem,5,3,RMSE.ByUser,1.02590740608
ItemItem,5,3,RMSE.ByRating,1.14752666461
ItemItem,5,3,NUsers,10989.4
ItemItem,5,3,TestTime,2020.2
ItemItem,5,3,Coverage,1.0
ItemItem,5,3,nDCG,0.94584242311
ItemItem,5,3,MAE,0.888327636806
ItemItem,5,3,MI-5-corrected.ByUser,-1.0809968398
ItemItem,5,3,MI-2,0.0166927168385
ItemItem,5,3,MI-5,0.0722625548745
ItemItem,5,3,MI-2-corrected.ByUser,-0.295010885066
ItemItem,5,3,BuildTime,6583.2
ItemItem,5,3,MI-10.ByUser,0.33370462417
ItemItem,5,3,MI-20.ByUser,0.464111153978
ItemItem,5,3,MI-5-corrected,0.0722262188712
ItemItem,5,3,MI-10-corrected,0.0846039918494
ItemItem,5,3,NGood,317645.0
ItemItem,5,3,MI-81.ByUser,0.471600014486
ItemItem,5,3,MAE.ByUser,0.875145954585
ItemItem,5,3,MI-81-corrected,0.0910379696182
ItemItem,5,3,MI-10-corrected.ByUser,-2.53186645397
ItemItem,5,3,MI-2-corrected,0.0166836328377
ItemItem,5,3,NRMSE,0.286881666154
ItemItem,5,3,MI-20-corrected.ByUser,-5.58542778877
ItemItem,5,3,MI-20-corrected,0.0909635403359
ItemItem,5,3,MI-10,0.0846857478568
ItemItem,5,3,MI-5.ByUser,0.192590306039
ItemUserMean,5,3,MI-native-corrected,0.0740650646078
ItemUserMean,5,3,MI-81-corrected.ByUser,-25.0314013788
ItemUserMean,5,3,MI-native,0.0741014006111
ItemUserMean,5,3,NAttempted,317645.0
ItemUserMean,5,3,MI-81,0.0941058452968
ItemUserMean,5,3,MI-2.ByUser,0.0144817164366
ItemUserMean,5,3,NRMSE.ByUser,0.251236340658
ItemUserMean,5,3,NMAE,0.217729114669
ItemUserMean,5,3,MI-20,0.0934575624597
ItemUserMean,5,3,MI-native.ByUser,0.147850489756
ItemUserMean,5,3,NMAE.ByUser,0.214800731792
ItemUserMean,5,3,RMSE.ByUser,1.00494536263
ItemUserMean,5,3,RMSE.ByRating,1.12527072937
ItemUserMean,5,3,NUsers,10989.4
ItemUserMean,5,3,TestTime,3059.8
ItemUserMean,5,3,Coverage,1.0
ItemUserMean,5,3,nDCG,0.94864758253
ItemUserMean,5,3,MAE,0.870916458675
ItemUserMean,5,3,MI-5-corrected.ByUser,-1.12573665608
ItemUserMean,5,3,MI-2,0.0156719181885
ItemUserMean,5,3,MI-5,0.0741014006111
ItemUserMean,5,3,MI-2-corrected.ByUser,-0.303915070024
ItemUserMean,5,3,BuildTime,1360.6
ItemUserMean,5,3,MI-10.ByUser,0.305696040735
ItemUserMean,5,3,MI-20.ByUser,0.433977450256
ItemUserMean,5,3,MI-5-corrected,0.0740650646078
ItemUserMean,5,3,MI-10-corrected,0.0868853161159
ItemUserMean,5,3,NGood,317645.0
ItemUserMean,5,3,MI-81.ByUser,0.44034153799
ItemUserMean,5,3,MAE.ByUser,0.859202927169
ItemUserMean,5,3,MI-81-corrected,0.0933791252315
ItemUserMean,5,3,MI-10-corrected.ByUser,-2.55987503741
ItemUserMean,5,3,MI-2-corrected,0.0156628341877
ItemUserMean,5,3,NRMSE,0.281317682343
ItemUserMean,5,3,MI-20-corrected.ByUser,-5.61556149249
ItemUserMean,5,3,MI-20-corrected,0.0932849664442
ItemUserMean,5,3,MI-10,0.0869670721232
ItemUserMean,5,3,MI-5.ByUser,0.147850489756
ItemItem,10,20,MI-native-corrected,0.233064207563
ItemItem,10,20,MI-81-corrected.ByUser,-34.5014647295
ItemItem,10,20,MI-native,0.233240811778
ItemItem,10,20,NAttempted,183805.8
ItemItem,10,20,MI-81,0.241502603376
ItemItem,10,20,MI-2.ByUser,0.0141915941306
ItemItem,10,20,NRMSE.ByUser,0.194310172573
ItemItem,10,20,NMAE,0.168078434912
ItemItem,10,20,MI-20,0.241329835788
ItemItem,10,20,MI-native.ByUser,0.249153450508
ItemItem,10,20,NMAE.ByUser,0.158821275446
ItemItem,10,20,RMSE.ByUser,0.87439577658
ItemItem,10,20,RMSE.ByRating,1.04454823335
ItemItem,10,20,NUsers,5018.0
ItemItem,10,20,TestTime,1622.6
ItemItem,10,20,Coverage,1.0
ItemItem,10,20,nDCG,0.940447540166
ItemItem,10,20,MAE,0.756352957104
ItemItem,10,20,MI-5-corrected.ByUser,-1.60084060974
ItemItem,10,20,MI-2,0.0329488927006
ItemItem,10,20,MI-5,0.207785465889
ItemItem,10,20,MI-2-corrected.ByUser,-0.421994194185
ItemItem,10,20,BuildTime,121671.6
ItemItem,10,20,MI-10.ByUser,0.249153450508
ItemItem,10,20,MI-20.ByUser,0.39217057462
ItemItem,10,20,MI-5-corrected,0.207706975127
ItemItem,10,20,MI-10-corrected,0.233064207563
ItemItem,10,20,NGood,183805.8
ItemItem,10,20,MI-81.ByUser,0.393398335719
ItemItem,10,20,MAE.ByUser,0.714695739509
ItemItem,10,20,MI-81-corrected,0.23993278813
ItemItem,10,20,MI-10-corrected.ByUser,-3.67651864433
ItemItem,10,20,MI-2-corrected,0.03292927001
ItemItem,10,20,NRMSE,0.232121829634
ItemItem,10,20,MI-20-corrected.ByUser,-7.89535940337
ItemItem,10,20,MI-20-corrected,0.240957004667
ItemItem,10,20,MI-10,0.233240811778
ItemItem,10,20,MI-5.ByUser,0.143902543524
ItemUserMean,10,20,MI-native-corrected,0.224169676661
ItemUserMean,10,20,MI-81-corrected.ByUser,-34.6643389381
ItemUserMean,10,20,MI-native,0.224346280876
ItemUserMean,10,20,NAttempted,183805.8
ItemUserMean,10,20,MI-81,0.237900281577
ItemUserMean,10,20,MI-2.ByUser,0.00190150385399
ItemUserMean,10,20,NRMSE.ByUser,0.189704156815
ItemUserMean,10,20,NMAE,0.164842714942
ItemUserMean,10,20,MI-20,0.237566446
ItemUserMean,10,20,MI-native.ByUser,0.132100546049
ItemUserMean,10,20,NMAE.ByUser,0.159992606647
ItemUserMean,10,20,RMSE.ByUser,0.853668705666
ItemUserMean,10,20,RMSE.ByRating,0.99117522382
ItemUserMean,10,20,NUsers,5018.0
ItemUserMean,10,20,TestTime,25437.8
ItemUserMean,10,20,Coverage,1.0
ItemUserMean,10,20,nDCG,0.943833772654
ItemUserMean,10,20,MAE,0.741792217239
ItemUserMean,10,20,MI-5-corrected.ByUser,-1.67852495869
ItemUserMean,10,20,MI-2,0.0222297474942
ItemUserMean,10,20,MI-5,0.192184010422
ItemUserMean,10,20,MI-2-corrected.ByUser,-0.434284284461
ItemUserMean,10,20,BuildTime,92659.2
ItemUserMean,10,20,MI-10.ByUser,0.132100546049
ItemUserMean,10,20,MI-20.ByUser,0.230039341039
ItemUserMean,10,20,MI-5-corrected,0.19210551966
ItemUserMean,10,20,MI-10-corrected,0.224169676661
ItemUserMean,10,20,NGood,183805.8
ItemUserMean,10,20,MI-81.ByUser,0.23052412718
ItemUserMean,10,20,MAE.ByUser,0.719966729913
ItemUserMean,10,20,MI-81-corrected,0.236330466332
ItemUserMean,10,20,MI-10-corrected.ByUser,-3.79357154879
ItemUserMean,10,20,MI-2-corrected,0.0222101248036
ItemUserMean,10,20,NRMSE,0.220261160849
ItemUserMean,10,20,MI-20-corrected.ByUser,-8.05749063696
ItemUserMean,10,20,MI-20-corrected,0.237193614879
ItemUserMean,10,20,MI-10,0.224346280876
ItemUserMean,10,20,MI-5.ByUser,0.0662181945759
ItemItem,10,4,MI-native-corrected,0.0852442422339
ItemItem,10,4,MI-81-corrected.ByUser,-35.0505229697
ItemItem,10,4,MI-native,0.0853501077522
ItemItem,10,4,NAttempted,306655.6
ItemItem,10,4,MI-81,0.0897254430252
ItemItem,10,4,MI-2.ByUser,0.0379801383146
ItemItem,10,4,NRMSE.ByUser,0.244747664846
ItemItem,10,4,NMAE,0.212147288489
ItemItem,10,4,MI-20,0.0886906430856
ItemItem,10,4,MI-native.ByUser,0.377887266006
ItemItem,10,4,NMAE.ByUser,0.209287510361
ItemItem,10,4,RMSE.ByUser,1.10136449181
ItemItem,10,4,RMSE.ByRating,1.24684427917
ItemItem,10,4,NUsers,10830.2
ItemItem,10,4,TestTime,4555.6
ItemItem,10,4,Coverage,1.0
ItemItem,10,4,nDCG,0.938749813241
ItemItem,10,4,MAE,0.954662798199
ItemItem,10,4,MI-5-corrected.ByUser,-1.55758268864
ItemItem,10,4,MI-2,0.0250801725645
ItemItem,10,4,MI-5,0.0765954914821
ItemItem,10,4,MI-2-corrected.ByUser,-0.406715692207
ItemItem,10,4,BuildTime,10872.4
ItemItem,10,4,MI-10.ByUser,0.377887266006
ItemItem,10,4,MI-20.ByUser,0.517988235417
ItemItem,10,4,MI-5-corrected,0.0765484401407
ItemItem,10,4,MI-10-corrected,0.0852442422339
ItemItem,10,4,NGood,306655.6
ItemItem,10,4,MI-81.ByUser,0.525143472015
ItemItem,10,4,MAE.ByUser,0.941793796624
ItemItem,10,4,MI-81-corrected,0.0887844161965
ItemItem,10,4,MI-10-corrected.ByUser,-3.62437520869
ItemItem,10,4,MI-2-corrected,0.0250684097291
ItemItem,10,4,NRMSE,0.277076506481
ItemItem,10,4,MI-20-corrected.ByUser,-7.93123254449
ItemItem,10,4,MI-20-corrected,0.0884671492138
ItemItem,10,4,MI-10,0.0853501077522
ItemItem,10,4,MI-5.ByUser,0.221200633445
ItemUserMean,10,4,MI-native-corrected,0.087685322247
ItemUserMean,10,4,MI-81-corrected.ByUser,-35.0176745586
ItemUserMean,10,4,MI-native,0.0877911877652
ItemUserMean,10,4,NAttempted,306655.6
ItemUserMean,10,4,MI-81,0.092075522193
ItemUserMean,10,4,MI-2.ByUser,0.0270432039518
ItemUserMean,10,4,NRMSE.ByUser,0.240722274511
ItemUserMean,10,4,NMAE,0.208124775306
ItemUserMean,10,4,MI-20,0.0909594084588
ItemUserMean,10,4,MI-native.ByUser,0.361026146021
ItemUserMean,10,4,NMAE.ByUser,0.206877418003
ItemUserMean,10,4,RMSE.ByUser,1.0832502353
ItemUserMean,10,4,RMSE.ByRating,1.2207183843
ItemUserMean,10,4,NUsers,10830.2
ItemUserMean,10,4,TestTime,3478.2
ItemUserMean,10,4,Coverage,1.0
ItemUserMean,10,4,nDCG,0.941692781174
ItemUserMean,10,4,MAE,0.936561488875
ItemUserMean,10,4,MI-5-corrected.ByUser,-1.58650175134
ItemUserMean,10,4,MI-2,0.0233369364261
ItemUserMean,10,4,MI-5,0.0779248124104
ItemUserMean,10,4,MI-2-corrected.ByUser,-0.41765262657
ItemUserMean,10,4,BuildTime,1567.2
ItemUserMean,10,4,MI-10.ByUser,0.361026146021
ItemUserMean,10,4,MI-20.ByUser,0.552088160502
ItemUserMean,10,4,MI-5-corrected,0.077877761069
ItemUserMean,10,4,MI-10-corrected,0.087685322247
ItemUserMean,10,4,NGood,306655.6
ItemUserMean,10,4,MI-81.ByUser,0.557991883129
ItemUserMean,10,4,MAE.ByUser,0.930948381014
ItemUserMean,10,4,MI-81-corrected,0.0911344953643
ItemUserMean,10,4,MI-10-corrected.ByUser,-3.64123632867
ItemUserMean,10,4,MI-2-corrected,0.0233251735907
ItemUserMean,10,4,NRMSE,0.271270752068
ItemUserMean,10,4,MI-20-corrected.ByUser,-7.89713261941
ItemUserMean,10,4,MI-20-corrected,0.090735914587
ItemUserMean,10,4,MI-10,0.0877911877652
ItemUserMean,10,4,MI-5.ByUser,0.192281570743
ItemItem,5,30,MI-native-corrected,0.228664744082
ItemItem,5,30,MI-81-corrected.ByUser,-23.8496080347
ItemItem,5,30,MI-native,0.228746590275
ItemItem,5,30,NAttempted,141030.2
ItemItem,5,30,MI-81,0.270907893202
ItemItem,5,30,MI-2.ByUser,0.00488923411338
ItemItem,5,30,NRMSE.ByUser,0.199502429303
ItemItem,5,30,NMAE,0.169719832666
ItemItem,5,30,MI-20,0.270739528763
ItemItem,5,30,MI-native.ByUser,0.115436320559
ItemItem,5,30,NMAE.ByUser,0.16334713586
ItemItem,5,30,RMSE.ByUser,0.798009717213
ItemItem,5,30,RMSE.ByRating,0.925357397666
ItemItem,5,30,NUsers,3522.0
ItemItem,5,30,TestTime,1486.4
ItemItem,5,30,Coverage,1.0
ItemItem,5,30,nDCG,0.948623611851
ItemItem,5,30,MAE,0.678879330663
ItemItem,5,30,MI-5-corrected.ByUser,-1.09294412173
ItemItem,5,30,MI-2,0.0231605422921
ItemItem,5,30,MI-5,0.228746590275
ItemItem,5,30,MI-2-corrected.ByUser,-0.29720587646
ItemItem,5,30,BuildTime,6922.8
ItemItem,5,30,MI-10.ByUser,0.198993739468
ItemItem,5,30,MI-20.ByUser,0.317603304541
ItemItem,5,30,MI-5-corrected,0.228664744082
ItemItem,5,30,MI-10-corrected,0.259621802633
ItemItem,5,30,NGood,141030.2
ItemItem,5,30,MI-81.ByUser,0.318000811114
ItemItem,5,30,MAE.ByUser,0.653388543441
ItemItem,5,30,MI-81-corrected,0.269270969341
ItemItem,5,30,MI-10-corrected.ByUser,-2.51986225569
ItemItem,5,30,MI-2-corrected,0.0231400807438
ItemItem,5,30,NRMSE,0.231339349416
ItemItem,5,30,MI-20-corrected.ByUser,-5.42220379635
ItemItem,5,30,MI-20-corrected,0.270350759346
ItemItem,5,30,MI-10,0.259805956567
ItemItem,5,30,MI-5.ByUser,0.115436320559
ItemUserMean,5,30,MI-native-corrected,0.214304960764
ItemUserMean,5,30,MI-81-corrected.ByUser,-23.9764361633
ItemUserMean,5,30,MI-native,0.214386806957
ItemUserMean,5,30,NAttempted,141030.2
ItemUserMean,5,30,MI-81,0.273909334637
ItemUserMean,5,30,MI-2.ByUser,0.000537567882208
ItemUserMean,5,30,NRMSE.ByUser,0.195909731424
ItemUserMean,5,30,NMAE,0.168951242783
ItemUserMean,5,30,MI-20,0.273708785597
ItemUserMean,5,30,MI-native.ByUser,0.0560338655247
ItemUserMean,5,30,NMAE.ByUser,0.16550478946
ItemUserMean,5,30,RMSE.ByUser,0.783638925697
ItemUserMean,5,30,RMSE.ByRating,0.892868432291
ItemUserMean,5,30,NUsers,3522.0
ItemUserMean,5,30,TestTime,1921.8
ItemUserMean,5,30,Coverage,1.0
ItemUserMean,5,30,nDCG,0.951153083073
ItemUserMean,5,30,MAE,0.675804971132
ItemUserMean,5,30,MI-5-corrected.ByUser,-1.15234657677
ItemUserMean,5,30,MI-2,0.0154557331861
ItemUserMean,5,30,MI-5,0.214386806957
ItemUserMean,5,30,MI-2-corrected.ByUser,-0.301557542691
ItemUserMean,5,30,BuildTime,1825.4
ItemUserMean,5,30,MI-10.ByUser,0.110295403133
ItemUserMean,5,30,MI-20.ByUser,0.190911699886
ItemUserMean,5,30,MI-5-corrected,0.214304960764
ItemUserMean,5,30,MI-10-corrected,0.257214404861
ItemUserMean,5,30,NGood,141030.2
ItemUserMean,5,30,MI-81.ByUser,0.191172682541
ItemUserMean,5,30,MAE.ByUser,0.66201915784
ItemUserMean,5,30,MI-81-corrected,0.272272410776
ItemUserMean,5,30,MI-10-corrected.ByUser,-2.60856059203
ItemUserMean,5,30,MI-2-corrected,0.0154352716379
ItemUserMean,5,30,NRMSE,0.223217108073
ItemUserMean,5,30,MI-20-corrected.ByUser,-5.54889540101
ItemUserMean,5,30,MI-20-corrected,0.27332001618
ItemUserMean,5,30,MI-10,0.257398558796
ItemUserMean,5,30,MI-5.ByUser,0.0560338655247
ItemItem,5,20,MI-native-corrected,0.196208764973
ItemItem,5,20,MI-81-corrected.ByUser,-27.5842468223
ItemItem,5,20,MI-native,0.196271582151
ItemItem,5,20,NAttempted,183805.8
ItemItem,5,20,MI-81,0.230928261427
ItemItem,5,20,MI-2.ByUser,0.00599949822737
ItemItem,5,20,NRMSE.ByUser,0.204754313617
ItemItem,5,20,NMAE,0.175909110477
ItemItem,5,20,MI-20,0.230804636999
ItemItem,5,20,MI-native.ByUser,0.120759668819
ItemItem,5,20,NMAE.ByUser,0.167607810046
ItemItem,5,20,RMSE.ByUser,0.819017254468
ItemItem,5,20,RMSE.ByRating,0.958136595325
ItemItem,5,20,NUsers,5018.0
ItemItem,5,20,TestTime,1778.4
ItemItem,5,20,Coverage,1.0
ItemItem,5,20,nDCG,0.948520112758
ItemItem,5,20,MAE,0.703636441909
ItemItem,5,20,MI-5-corrected.ByUser,-1.2751465735
ItemItem,5,20,MI-2,0.0225075608919
ItemItem,5,20,MI-5,0.196271582151
ItemItem,5,20,MI-2-corrected.ByUser,-0.342977062353
ItemItem,5,20,BuildTime,17094.2
ItemItem,5,20,MI-10.ByUser,0.208444015964
ItemItem,5,20,MI-20.ByUser,0.332891210093
ItemItem,5,20,MI-5-corrected,0.196208764973
ItemItem,5,20,MI-10-corrected,0.222171655451
ItemItem,5,20,NGood,183805.8
ItemItem,5,20,MI-81.ByUser,0.333878024076
ItemItem,5,20,MAE.ByUser,0.670431240182
ItemItem,5,20,MI-81-corrected,0.229671917862
ItemItem,5,20,MI-10-corrected.ByUser,-2.93234502926
ItemItem,5,20,MI-2-corrected,0.0224918565974
ItemItem,5,20,NRMSE,0.239534148831
ItemItem,5,20,MI-20-corrected.ByUser,-6.29766344093
ItemItem,5,20,MI-20-corrected,0.230506255403
ItemItem,5,20,MI-10,0.222312994102
ItemItem,5,20,MI-5.ByUser,0.120759668819
ItemUserMean,5,20,MI-native-corrected,0.183664383993
ItemUserMean,5,20,MI-81-corrected.ByUser,-27.7341168936
ItemUserMean,5,20,MI-native,0.183727201172
ItemUserMean,5,20,NAttempted,183805.8
ItemUserMean,5,20,MI-81,0.236320289069
ItemUserMean,5,20,MI-2.ByUser,0.000451835811999
ItemUserMean,5,20,NRMSE.ByUser,0.19858073309
ItemUserMean,5,20,NMAE,0.172972677903
ItemUserMean,5,20,MI-20,0.236123648473
ItemUserMean,5,20,MI-native.ByUser,0.0545828829169
ItemUserMean,5,20,NMAE.ByUser,0.169234304
ItemUserMean,5,20,RMSE.ByUser,0.794322932359
ItemUserMean,5,20,RMSE.ByRating,0.904437365549
ItemUserMean,5,20,NUsers,5018.0
ItemUserMean,5,20,TestTime,12029.0
ItemUserMean,5,20,Coverage,1.0
ItemUserMean,5,20,nDCG,0.952056032477
ItemUserMean,5,20,MAE,0.691890711614
ItemUserMean,5,20,MI-5-corrected.ByUser,-1.3413233594
ItemUserMean,5,20,MI-2,0.0139863929171
ItemUserMean,5,20,MI-5,0.183727201172
ItemUserMean,5,20,MI-2-corrected.ByUser,-0.348524724768
ItemUserMean,5,20,BuildTime,1482.6
ItemUserMean,5,20,MI-10.ByUser,0.10311469226
ItemUserMean,5,20,MI-20.ByUser,0.183610352124
ItemUserMean,5,20,MI-5-corrected,0.183664383993
ItemUserMean,5,20,MI-10-corrected,0.219802499688
ItemUserMean,5,20,NGood,183805.8
ItemUserMean,5,20,MI-81.ByUser,0.184007952769
ItemUserMean,5,20,MAE.ByUser,0.676937216
ItemUserMean,5,20,MI-81-corrected,0.235063945504
ItemUserMean,5,20,MI-10-corrected.ByUser,-3.03767435296
ItemUserMean,5,20,MI-2-corrected,0.0139706886225
ItemUserMean,5,20,NRMSE,0.226109341387
ItemUserMean,5,20,MI-20-corrected.ByUser,-6.4469442989
ItemUserMean,5,20,MI-20-corrected,0.235825266876
ItemUserMean,5,20,MI-10,0.219943838339
ItemUserMean,5,20,MI-5.ByUser,0.0545828829169
ItemItem,5,1,MI-native-corrected,0.0612200543036
ItemItem,5,1,MI-81-corrected.ByUser,-24.6921220821
ItemItem,5,1,MI-native,0.0612539596049
ItemItem,5,1,NAttempted,340461.4
ItemItem,5,1,MI-81,0.0943270813358
ItemItem,5,1,MI-2.ByUser,0.0318416734276
ItemItem,5,1,NRMSE.ByUser,0.29671923458
ItemItem,5,1,NMAE,0.261299824851
ItemItem,5,1,MI-20,0.0893566739522
ItemItem,5,1,MI-native.ByUser,0.149346325404
ItemItem,5,1,NMAE.ByUser,0.254395251105
ItemItem,5,1,RMSE.ByUser,1.18687693832
ItemItem,5,1,RMSE.ByRating,1.35363188741
ItemItem,5,1,NUsers,11546.4
ItemItem,5,1,TestTime,10794.8
ItemItem,5,1,Coverage,1.0
ItemItem,5,1,nDCG,0.944954830679
ItemItem,5,1,MAE,1.0451992994
ItemItem,5,1,MI-5-corrected.ByUser,-1.10815425392
ItemItem,5,1,MI-2,0.0259718497894
ItemItem,5,1,MI-5,0.0612539596049
ItemItem,5,1,MI-2-corrected.ByUser,-0.282533471403
ItemItem,5,1,BuildTime,14031.0
ItemItem,5,1,MI-10.ByUser,0.28280303684
ItemItem,5,1,MI-20.ByUser,0.431578074672
ItemItem,5,1,MI-5-corrected,0.0612200543036
ItemItem,5,1,MI-10-corrected,0.0715282168511
ItemItem,5,1,NGood,340461.4
ItemItem,5,1,MI-81.ByUser,0.457889504292
ItemItem,5,1,MAE.ByUser,1.01758100442
ItemItem,5,1,MI-81-corrected,0.0936489753115
ItemItem,5,1,MI-10-corrected.ByUser,-2.54657326663
ItemItem,5,1,MI-2-corrected,0.0259633734641
ItemItem,5,1,NRMSE,0.338407971851
ItemItem,5,1,MI-20-corrected.ByUser,-5.54154967711
ItemItem,5,1,MI-20-corrected,0.0891956237715
ItemItem,5,1,MI-10,0.0716045037789
ItemItem,5,1,MI-5.ByUser,0.149346325404
ItemUserMean,5,1,MI-native-corrected,0.0612200543036
ItemUserMean,5,1,MI-81-corrected.ByUser,-24.6921220821
ItemUserMean,5,1,MI-native,0.0612539596049
ItemUserMean,5,1,NAttempted,340461.4
ItemUserMean,5,1,MI-81,0.0943270813358
ItemUserMean,5,1,MI-2.ByUser,0.0318416734276
ItemUserMean,5,1,NRMSE.ByUser,0.29671923458
ItemUserMean,5,1,NMAE,0.261299824851
ItemUserMean,5,1,MI-20,0.0893566739522
ItemUserMean,5,1,MI-native.ByUser,0.149346325404
ItemUserMean,5,1,NMAE.ByUser,0.254395251105
ItemUserMean,5,1,RMSE.ByUser,1.18687693832
ItemUserMean,5,1,RMSE.ByRating,1.35363188741
ItemUserMean,5,1,NUsers,11546.4
ItemUserMean,5,1,TestTime,11120.0
ItemUserMean,5,1,Coverage,1.0
ItemUserMean,5,1,nDCG,0.944954830679
ItemUserMean,5,1,MAE,1.0451992994
ItemUserMean,5,1,MI-5-corrected.ByUser,-1.10815425392
ItemUserMean,5,1,MI-2,0.0259718497894
ItemUserMean,5,1,MI-5,0.0612539596049
ItemUserMean,5,1,MI-2-corrected.ByUser,-0.282533471403
ItemUserMean,5,1,BuildTime,1038.0
ItemUserMean,5,1,MI-10.ByUser,0.28280303684
ItemUserMean,5,1,MI-20.ByUser,0.431578074672
ItemUserMean,5,1,MI-5-corrected,0.0612200543036
ItemUserMean,5,1,MI-10-corrected,0.0715282168511
ItemUserMean,5,1,NGood,340461.4
ItemUserMean,5,1,MI-81.ByUser,0.457889504292
ItemUserMean,5,1,MAE.ByUser,1.01758100442
ItemUserMean,5,1,MI-81-corrected,0.0936489753115
ItemUserMean,5,1,MI-10-corrected.ByUser,-2.54657326663
ItemUserMean,5,1,MI-2-corrected,0.0259633734641
ItemUserMean,5,1,NRMSE,0.338407971851
ItemUserMean,5,1,MI-20-corrected.ByUser,-5.54154967711
ItemUserMean,5,1,MI-20-corrected,0.0891956237715
ItemUserMean,5,1,MI-10,0.0716045037789
ItemUserMean,5,1,MI-5.ByUser,0.149346325404
ItemItem,10,10,MI-native-corrected,0.153840378618
ItemItem,10,10,MI-81-corrected.ByUser,-40.5744318337
ItemItem,10,10,MI-native,0.153971375202
ItemItem,10,10,NAttempted,247848.4
ItemItem,10,10,MI-81,0.158626252068
ItemItem,10,10,MI-2.ByUser,0.0191286902502
ItemItem,10,10,NRMSE.ByUser,0.215206777512
ItemItem,10,10,NMAE,0.186734859278
ItemItem,10,10,MI-20,0.158278614353
ItemItem,10,10,MI-native.ByUser,0.257301034395
ItemItem,10,10,NMAE.ByUser,0.177039446039
ItemItem,10,10,RMSE.ByUser,0.968430498803
ItemItem,10,10,RMSE.ByRating,1.15096700174
ItemItem,10,10,NUsers,7809.4
ItemItem,10,10,TestTime,1537.8
ItemItem,10,10,Coverage,1.0
ItemItem,10,10,nDCG,0.940397944997
ItemItem,10,10,MAE,0.84030686675
ItemItem,10,10,MI-5-corrected.ByUser,-1.8918872423
ItemItem,10,10,MI-2,0.0303031198402
ItemItem,10,10,MI-5,0.139461770129
ItemItem,10,10,MI-2-corrected.ByUser,-0.493053514761
ItemItem,10,10,BuildTime,24780.6
ItemItem,10,10,MI-10.ByUser,0.257301034395
ItemItem,10,10,MI-20.ByUser,0.393154983585
ItemItem,10,10,MI-5-corrected,0.139403549425
ItemItem,10,10,MI-10-corrected,0.153840378618
ItemItem,10,10,NGood,247848.4
ItemItem,10,10,MI-81.ByUser,0.400144567124
ItemItem,10,10,MAE.ByUser,0.796677507176
ItemItem,10,10,MI-81-corrected,0.157461837988
ItemItem,10,10,MI-10-corrected.ByUser,-4.3523388107
ItemItem,10,10,MI-2-corrected,0.0302885646642
ItemItem,10,10,NRMSE,0.25577044483
ItemItem,10,10,MI-20-corrected.ByUser,-9.33830691162
ItemItem,10,10,MI-20-corrected,0.158002066009
ItemItem,10,10,MI-10,0.153971375202
ItemItem,10,10,MI-5.ByUser,0.156841577744
ItemUserMean,10,10,MI-native-corrected,0.138185468151
ItemUserMean,10,10,MI-81-corrected.ByUser,-40.7561569803
ItemUserMean,10,10,MI-native,0.138316464735
ItemUserMean,10,10,NAttempted,247848.4
ItemUserMean,10,10,MI-81,0.145171480341
ItemUserMean,10,10,MI-2.ByUser,0.00273033565035
ItemUserMean,10,10,NRMSE.ByUser,0.204658551276
ItemUserMean,10,10,NMAE,0.178643948133
ItemUserMean,10,10,MI-20,0.144742860777
ItemUserMean,10,10,MI-native.ByUser,0.121831957716
ItemUserMean,10,10,NMAE.ByUser,0.175279276283
ItemUserMean,10,10,RMSE.ByUser,0.920963480742
ItemUserMean,10,10,RMSE.ByRating,1.05765691106
ItemUserMean,10,10,NUsers,7809.4
ItemUserMean,10,10,TestTime,21374.4
ItemUserMean,10,10,Coverage,1.0
ItemUserMean,10,10,nDCG,0.944853105865
ItemUserMean,10,10,MAE,0.803897766599
ItemUserMean,10,10,MI-5-corrected.ByUser,-1.98517360676
ItemUserMean,10,10,MI-2,0.0198400584918
ItemUserMean,10,10,MI-5,0.116965250693
ItemUserMean,10,10,MI-2-corrected.ByUser,-0.50945186936
ItemUserMean,10,10,BuildTime,1650.2
ItemUserMean,10,10,MI-10.ByUser,0.121831957716
ItemUserMean,10,10,MI-20.ByUser,0.217063571182
ItemUserMean,10,10,MI-5-corrected,0.116907029989
ItemUserMean,10,10,MI-10-corrected,0.138185468151
ItemUserMean,10,10,NGood,247848.4
ItemUserMean,10,10,MI-81.ByUser,0.218419420578
ItemUserMean,10,10,MAE.ByUser,0.788756743272
ItemUserMean,10,10,MI-81-corrected,0.144007066261
ItemUserMean,10,10,MI-10-corrected.ByUser,-4.48780788738
ItemUserMean,10,10,MI-2-corrected,0.0198255033158
ItemUserMean,10,10,NRMSE,0.235034869124
